5.000000000000000104e-03,0.000000000000000000e+00
1.499999999999999944e-02,7.215007215007214203e-01
2.500000000000000139e-02,1.587301587301587213e+00
3.499999999999999639e-02,1.236858379715522371e+00
4.499999999999999833e-02,1.523168189834855690e+00
5.500000000000000028e-02,9.838646202282563813e-01
6.500000000000000222e-02,1.498501498501499718e+00
7.500000000000001110e-02,1.491101491101491705e+00
8.500000000000000611e-02,1.018589253883372070e+00
9.500000000000000111e-02,1.329080276448698417e+00
1.050000000000000100e-01,9.963581392152831562e-01
1.150000000000000050e-01,1.035196687370600444e+00
1.250000000000000000e-01,8.946608946608940460e-01
1.350000000000000089e-01,6.947784725562502484e-01
1.450000000000000178e-01,4.478280340349301003e-01
1.549999999999999989e-01,6.749522878555131999e-01
1.650000000000000078e-01,6.121824303642477982e-01
1.750000000000000167e-01,5.153576582148011731e-01
1.849999999999999978e-01,5.655005655005651555e-01
1.950000000000000067e-01,3.700003700003693385e-01
2.050000000000000155e-01,2.815612571710133794e-01
2.149999999999999967e-01,2.852444712909825708e-01
2.250000000000000056e-01,1.763668430335095516e-01
2.350000000000000144e-01,3.684259003407932553e-01
2.449999999999999956e-01,3.239390994493034359e-01
2.550000000000000044e-01,1.980590215884330818e-01
2.650000000000000133e-01,1.905850962454736508e-01
2.750000000000000222e-01,2.098911189820279188e-01
2.850000000000000311e-01,1.392369813422442426e-01
2.949999999999999845e-01,1.222882578814781657e-01
3.049999999999999933e-01,1.537624488444158943e-01
3.150000000000000022e-01,1.946906708811470821e-01
3.250000000000000111e-01,7.770007770007764103e-02
3.350000000000000200e-01,1.184553423359391566e-01
3.450000000000000289e-01,8.365225756530102197e-02
3.550000000000000377e-01,1.016198199296791671e-01
3.649999999999999911e-01,3.953428610962857886e-02
3.750000000000000000e-01,9.620009620009611906e-02
3.850000000000000089e-01,7.496111392215278058e-02
3.950000000000000178e-01,7.306336420260454989e-02
4.050000000000000266e-01,3.562966525929490980e-02
4.150000000000000355e-01,4.346389888558562647e-02
4.249999999999999889e-01,8.488243782361423392e-03
4.349999999999999978e-01,4.146555870693795914e-02
4.450000000000000067e-01,3.242699871913348741e-02
4.550000000000000155e-01,3.171431742860315872e-02
4.650000000000000244e-01,5.430650591940897054e-02
4.750000000000000333e-01,1.518948887369938813e-02
4.849999999999999867e-01,7.438151768048686767e-03
4.949999999999999956e-01,1.457577215152970097e-02
5.050000000000000044e-01,2.143071450002143746e-02
5.150000000000000133e-01,1.400972274758678637e-02
5.250000000000000222e-01,2.748574177145603897e-02
5.350000000000000311e-01,6.742997397203014109e-03
5.450000000000000400e-01,6.619272674318534000e-03
5.550000000000000488e-01,1.300001300001300472e-02
5.650000000000000577e-01,1.915488641152352303e-02
5.750000000000000666e-01,0.000000000000000000e+00
5.849999999999999645e-01,0.000000000000000000e+00
5.949999999999999734e-01,1.818909381934588967e-02
6.049999999999999822e-01,5.962815880171254239e-03
6.149999999999999911e-01,1.759757857318828417e-02
6.250000000000000000e-01,1.154401154401153533e-02
6.350000000000000089e-01,0.000000000000000000e+00
6.450000000000000178e-01,0.000000000000000000e+00
6.550000000000000266e-01,1.101527819085071185e-02
6.650000000000000355e-01,1.084963490978525964e-02
6.750000000000000444e-01,5.344449788894229704e-03
6.850000000000000533e-01,0.000000000000000000e+00
6.950000000000000622e-01,5.190652672667052728e-03
7.050000000000000711e-01,5.117026393622138569e-03
7.149999999999999689e-01,5.045459590914145274e-03
