-5.000000000000000000e+00,3.846153846153846367e-02
-4.950000000000000178e+00,3.921184197627683443e-02
-4.900000000000000355e+00,3.998400639744101315e-02
-4.850000000000000533e+00,4.077887654195126027e-02
-4.800000000000000711e+00,4.159733777038268632e-02
-4.750000000000000888e+00,4.244031830238725184e-02
-4.700000000000001066e+00,4.330879168471197388e-02
-4.650000000000001243e+00,4.420377942314065306e-02
-4.600000000000001421e+00,4.512635379061368662e-02
-4.550000000000001599e+00,4.607764082478973955e-02
-4.500000000000001776e+00,4.705882352941172242e-02
-4.450000000000001954e+00,4.807114529503661582e-02
-4.400000000000002132e+00,4.911591355599209674e-02
-4.350000000000002309e+00,5.019450370184459775e-02
-4.300000000000002487e+00,5.130836326321185081e-02
-4.250000000000002665e+00,5.245901639344256739e-02
-4.200000000000002842e+00,5.364806866952782222e-02
-4.150000000000003020e+00,5.487721223761825307e-02
-4.100000000000003197e+00,5.614823133071299849e-02
-4.050000000000003375e+00,5.746300818847857594e-02
-4.000000000000003553e+00,5.882352941176460792e-02
-3.950000000000003730e+00,6.023189278723074108e-02
-3.900000000000003908e+00,6.169031462060445281e-02
-3.850000000000004086e+00,6.320113762047703532e-02
-3.800000000000004263e+00,6.476683937823819737e-02
-3.750000000000004441e+00,6.639004149377578101e-02
-3.700000000000004619e+00,6.807351940095286713e-02
-3.650000000000004796e+00,6.982021295164933528e-02
-3.600000000000004974e+00,7.163323782234938542e-02
-3.550000000000005151e+00,7.351589781290183978e-02
-3.500000000000005329e+00,7.547169811320733612e-02
-3.450000000000005507e+00,7.750435962022841907e-02
-3.400000000000005684e+00,7.961783439490421888e-02
-3.350000000000005862e+00,8.181632235630982575e-02
-3.300000000000006040e+00,8.410428931875497949e-02
-3.250000000000006217e+00,8.648648648648618598e-02
-3.200000000000006395e+00,8.896797153024878224e-02
-3.150000000000006573e+00,9.155413138017817754e-02
-3.100000000000006750e+00,9.425070688030122434e-02
-3.050000000000006928e+00,9.706381946129540028e-02
-3.000000000000007105e+00,9.999999999999957534e-02
-2.950000000000007283e+00,1.030662200463793449e-01
-2.900000000000007461e+00,1.062699256110515855e-01
-2.850000000000007638e+00,1.096190737188265513e-01
-2.800000000000007816e+00,1.131221719457008168e-01
-2.750000000000007994e+00,1.167883211678826111e-01
-2.700000000000008171e+00,1.206272617611573589e-01
-2.650000000000008349e+00,1.246494234964156539e-01
-2.600000000000008527e+00,1.288659793814425636e-01
-2.550000000000008704e+00,1.332889036987662812e-01
-2.500000000000008882e+00,1.379310344827577861e-01
-2.450000000000009059e+00,1.428061406640476483e-01
-2.400000000000009237e+00,1.479289940828392713e-01
-2.350000000000009415e+00,1.533154465312369930e-01
-2.300000000000009592e+00,1.589825119236872586e-01
-2.250000000000009770e+00,1.649484536082462260e-01
-2.200000000000009948e+00,1.712328767123275086e-01
-2.150000000000010125e+00,1.778568252556678164e-01
-2.100000000000010303e+00,1.848428835489818733e-01
-2.050000000000010481e+00,1.922152811148470364e-01
-2.000000000000010658e+00,1.999999999999982903e-01
-1.950000000000010836e+00,2.082248828735015211e-01
-1.900000000000011013e+00,2.169197396963103985e-01
-1.850000000000011191e+00,2.261164499717333021e-01
-1.800000000000011369e+00,2.358490566037713121e-01
-1.750000000000011546e+00,2.461538461538436695e-01
-1.700000000000011724e+00,2.570694087403572747e-01
-1.650000000000011902e+00,2.686366689053027446e-01
-1.600000000000012079e+00,2.808988764044913489e-01
-1.550000000000012257e+00,2.939015429830973969e-01
-1.500000000000012434e+00,3.076923076923041567e-01
-1.450000000000012612e+00,3.223207091055562690e-01
-1.400000000000012790e+00,3.378378378378337765e-01
-1.350000000000012967e+00,3.542958370239105426e-01
-1.300000000000013145e+00,3.717472118959060379e-01
-1.250000000000013323e+00,3.902439024390192968e-01
-1.200000000000013500e+00,4.098360655737650626e-01
-1.150000000000013678e+00,4.305705059203385754e-01
-1.100000000000013856e+00,4.524886877827992704e-01
-1.050000000000014033e+00,4.756242568370920298e-01
-1.000000000000014211e+00,4.999999999999928946e-01
-9.500000000000143885e-01,5.256241787122132303e-01
-9.000000000000145661e-01,5.524861878452959063e-01
-8.500000000000147438e-01,5.805515239477418987e-01
-8.000000000000149214e-01,6.097560975609667144e-01
-7.500000000000150990e-01,6.399999999999906874e-01
-7.000000000000152767e-01,6.711409395973058079e-01
-6.500000000000154543e-01,7.029876977152800244e-01
-6.000000000000156319e-01,7.352941176470486617e-01
-5.500000000000158096e-01,7.677543186180320056e-01
-5.000000000000159872e-01,7.999999999999897193e-01
-4.500000000000161648e-01,8.316008316008215440e-01
-4.000000000000163425e-01,8.620689655172316668e-01
-3.500000000000165201e-01,8.908685968819507472e-01
-3.000000000000166978e-01,9.174311926605419609e-01
-2.500000000000168754e-01,9.411764705882278426e-01
-2.000000000000170530e-01,9.615384615384551248e-01
-1.500000000000172307e-01,9.779951100244450579e-01
-1.000000000000174083e-01,9.900990099009866485e-01
-5.000000000001758593e-02,9.975062344139633552e-01
-1.776356839400250465e-14,1.000000000000000000e+00
4.999999999998205880e-02,9.975062344139669079e-01
9.999999999998188116e-02,9.900990099009935319e-01
1.499999999999817035e-01,9.779951100244552720e-01
1.999999999999815259e-01,9.615384615384682254e-01
2.499999999999813483e-01,9.411764705882436077e-01
2.999999999999811706e-01,9.174311926605599465e-01
3.499999999999809930e-01,8.908685968819703982e-01
3.999999999999808153e-01,8.620689655172528720e-01
4.499999999999806377e-01,8.316008316008436374e-01
4.999999999999804601e-01,8.000000000000124789e-01
5.499999999999802824e-01,7.677543186180550983e-01
5.999999999999801048e-01,7.352941176470717544e-01
6.499999999999799272e-01,7.029876977153028950e-01
6.999999999999797495e-01,6.711409395973282344e-01
7.499999999999795719e-01,6.400000000000125588e-01
7.999999999999793943e-01,6.097560975609879197e-01
8.499999999999792166e-01,5.805515239477623268e-01
8.999999999999790390e-01,5.524861878453153352e-01
9.499999999999788614e-01,5.256241787122318820e-01
9.999999999999786837e-01,5.000000000000106581e-01
1.049999999999978506e+00,4.756242568371089052e-01
1.099999999999978328e+00,4.524886877828152576e-01
1.149999999999978151e+00,4.305705059203537299e-01
1.199999999999977973e+00,4.098360655737793845e-01
1.249999999999977796e+00,3.902439024390328415e-01
1.299999999999977618e+00,3.717472118959188054e-01
1.349999999999977440e+00,3.542958370239225885e-01
1.399999999999977263e+00,3.378378378378451563e-01
1.449999999999977085e+00,3.223207091055669271e-01
1.499999999999976907e+00,3.076923076923142597e-01
1.549999999999976730e+00,2.939015429831068893e-01
1.599999999999976552e+00,2.808988764045002862e-01
1.649999999999976374e+00,2.686366689053111823e-01
1.699999999999976197e+00,2.570694087403652683e-01
1.749999999999976019e+00,2.461538461538512190e-01
1.799999999999975842e+00,2.358490566037784175e-01
1.849999999999975664e+00,2.261164499717400189e-01
1.899999999999975486e+00,2.169197396963167268e-01
1.949999999999975309e+00,2.082248828735075441e-01
1.999999999999975131e+00,2.000000000000039801e-01
2.049999999999974953e+00,1.922152811148524210e-01
2.099999999999974776e+00,1.848428835489869804e-01
2.149999999999974598e+00,1.778568252556726459e-01
2.199999999999974420e+00,1.712328767123320883e-01
2.249999999999974243e+00,1.649484536082505559e-01
2.299999999999974065e+00,1.589825119236913942e-01
2.349999999999973888e+00,1.533154465312409065e-01
2.399999999999973710e+00,1.479289940828429906e-01
2.449999999999973532e+00,1.428061406640512010e-01
